Year,Month_Num,Region,Model,Fuel_Type,Units_Sold,Revenue
2018,6,Middle East & Africa,3 Series,EV,4610,562096248.15
2018,6,Middle East & Africa,5 Series,ICE,2962,412940566.25
2018,6,Middle East & Africa,7 Series,ICE,4785,573955726.04
2018,6,Middle East & Africa,X3,EV,904,49839734.06
2018,6,Middle East & Africa,X5,EV,2192,85880549.19
2018,6,Middle East & Africa,X7,Hybrid,6944,990978279.23
2018,6,Middle East & Africa,i4,EV,3195,115229989.38
2018,6,Middle East & Africa,iX,ICE,1556,114412435.82
2018,6,Middle East & Africa,i7,ICE,5827,534918182.43
2018,6,Middle East & Africa,M3,EV,7480,496494457.5
2018,6,Middle East & Africa,M5,Hybrid,2883,253055798.3
2018,6,Middle East & Africa,Z4,ICE,1729,127544700.18
2018,6,Middle East & Africa,2 Series,ICE,6488,358020265.11
2018,6,Middle East & Africa,4 Series,EV,7625,641917287.62
2018,6,Middle East & Africa,1 Series,ICE,3975,223593106.53
2018,6,Latin America,3 Series,ICE,3561,127432036.81
2018,6,Latin America,5 Series,ICE,4475,647595170.61
2018,6,Latin America,7 Series,ICE,6561,426980775.59
2018,6,Latin America,X3,ICE,2115,102780238.61
2018,6,Latin America,X5,ICE,4034,569428110.93
2018,6,Latin America,X7,EV,6420,311388045.16
2018,6,Latin America,i4,EV,2800,169113455.27
2018,6,Latin America,iX,EV,3957,478755476.32
2018,6,Latin America,i7,Hybrid,4142,579762541.8
2018,6,Latin America,M3,Hybrid,7416,445830168.27
2018,6,Latin America,M5,ICE,6874,863014404.01
2018,6,Latin America,Z4,ICE,5121,225230864.61
2018,6,Latin America,2 Series,ICE,1104,153270680.82
2018,6,Latin America,4 Series,ICE,4381,318645587.66
2018,6,Latin America,1 Series,ICE,1530,179691716.15
2018,7,Europe,3 Series,ICE,7887,1009532762.9
2018,7,Europe,5 Series,ICE,4584,457711420.34
2018,7,Europe,7 Series,ICE,6564,775715201.06
2018,7,Europe,X3,ICE,6116,367318706.44
2018,7,Europe,X5,ICE,3784,160185763.35
2018,7,Europe,X7,EV,6813,970063484.41
2018,7,Europe,i4,ICE,3479,175948058.05
2018,7,Europe,iX,Hybrid,6757,563139346.42
2018,7,Europe,i7,EV,3576,502314404.13
2018,7,Europe,M3,ICE,1220,135549493.1
2018,7,Europe,M5,ICE,6485,315448650.33
2018,7,Europe,Z4,EV,3751,445257526.95
2018,7,Europe,2 Series,ICE,568,83795011.39
2018,7,Europe,4 Series,ICE,6475,622716063.23
2018,7,Europe,1 Series,Hybrid,2497,131938877.92
2018,7,North America,3 Series,ICE,8186,392740814.49
2018,7,North America,5 Series,Hybrid,4069,580513495.95
2018,7,North America,7 Series,EV,2253,104996833.88
2018,7,North America,X3,ICE,5675,767852629.16
2018,7,North America,X5,ICE,836,51789378.23
2018,7,North America,X7,ICE,8202,419250078.52
2018,7,North America,i4,EV,2647,315322579.45
2018,7,North America,iX,ICE,5839,753896565.69
2018,7,North America,i7,ICE,6856,760497883.43
2018,7,North America,M3,ICE,2761,273401353.27
2018,7,North America,M5,ICE,7327,783909947.75
2018,7,North America,Z4,ICE,3940,293954359.37
2018,7,North America,2 Series,Hybrid,3932,281745346.91
2018,7,North America,4 Series,ICE,1618,90844361.58
2018,7,North America,1 Series,ICE,2733,190174952.75
2018,7,China,3 Series,Hybrid,7021,292261429.05
2018,7,China,5 Series,ICE,3979,200623831.49
2018,7,China,7 Series,ICE,2054,90567227.07
2018,7,China,X3,ICE,3106,367524413.39
2018,7,China,X5,ICE,2599,271781292.98
2018,7,China,X7,ICE,993,121736922.4
2018,7,China,i4,Hybrid,4646,274217351.12
2018,7,China,iX,EV,3391,124664608.75
2018,7,China,i7,EV,5819,872563593.52
2018,7,China,M3,ICE,2632,305136674.6
2018,7,China,M5,ICE,2498,310211872.9
2018,7,China,Z4,ICE,5088,358544046.98
2018,7,China,2 Series,ICE,7724,357929747.77
2018,7,China,4 Series,EV,4687,336652341.67
2018,7,China,1 Series,ICE,2983,297376295.13
2018,7,Asia Pacific,3 Series,ICE,1448,142817441.56
2018,7,Asia Pacific,5 Series,ICE,6239,327717900.64
2018,7,Asia Pacific,7 Series,ICE,3686,233172496.64
2018,7,Asia Pacific,X3,ICE,5812,713634974.98
2018,7,Asia Pacific,X5,ICE,6700,612503896.38
2018,7,Asia Pacific,X7,ICE,6701,342389141.5
2018,7,Asia Pacific,i4,ICE,2258,219806677.23
2018,7,Asia Pacific,iX,Hybrid,988,129914962.24
2018,7,Asia Pacific,i7,ICE,7564,929607786.47
2018,7,Asia Pacific,M3,ICE,7692,329343081.84
2018,7,Asia Pacific,M5,ICE,2294,178744074.74
2018,7,Asia Pacific,Z4,Hybrid,6738,943093719.73
2018,7,Asia Pacific,2 Series,Hybrid,535,52664870.09
2018,7,Asia Pacific,4 Series,ICE,5158,498313770.51
2018,7,Asia Pacific,1 Series,ICE,5047,567857095.57
2018,7,Middle East & Africa,3 Series,Hybrid,7186,1010176384.57
2018,7,Middle East & Africa,5 Series,ICE,2245,214492774.03
2018,7,Middle East & Africa,7 Series,Hybrid,2926,128999185.35
2018,7,Middle East & Africa,X3,EV,4343,646571936.49
2018,7,Middle East & Africa,X5,ICE,6703,296748148.62
2018,7,Middle East & Africa,X7,EV,6276,287143054.79
2018,7,Middle East & Africa,i4,ICE,4990,540047883.16
2018,7,Middle East & Africa,iX,Hybrid,1176,99841941.33
2018,7,Middle East & Africa,i7,Hybrid,5870,862840520.29
2018,7,Middle East & Africa,M3,EV,779,108005538.03
2018,7,Middle East & Africa,M5,Hybrid,5105,206010368.97
2018,7,Middle East & Africa,Z4,ICE,3130,312385375.56
2018,7,Middle East & Africa,2 Series,ICE,7050,1026261145.69
2018,7,Middle East & Africa,4 Series,ICE,7302,944906362.09
2018,7,Middle East & Africa,1 Series,EV,2652,166159209.82
2018,7,Latin America,3 Series,Hybrid,3882,377193286.07
2018,7,Latin America,5 Series,ICE,5850,869748546.19
2018,7,Latin America,7 Series,Hybrid,4940,369382780.92
2018,7,Latin America,X3,ICE,2644,196100630.49
2018,7,Latin America,X5,Hybrid,5212,646073345.63
2018,7,Latin America,X7,ICE,2971,257922232.29
2018,7,Latin America,i4,ICE,5695,482153016.19
2018,7,Latin America,iX,Hybrid,5699,705531934.16
2018,7,Latin America,i7,ICE,2678,118995245.84
2018,7,Latin America,M3,ICE,6869,362283715.58
2018,7,Latin America,M5,ICE,3046,108429834.44
2018,7,Latin America,Z4,ICE,3718,173841085.73
2018,7,Latin America,2 Series,ICE,3968,392018957.08
2018,7,Latin America,4 Series,ICE,626,61808283.79
2018,7,Latin America,1 Series,ICE,6561,520302787.24
2018,8,Europe,3 Series,ICE,3983,471416098.54
2018,8,Europe,5 Series,ICE,2541,138489673.96
2018,8,Europe,7 Series,ICE,1523,100315108.49
2018,8,Europe,X3,ICE,1832,152837840.94
2018,8,Europe,X5,ICE,1082,155359580.25
2018,8,Europe,X7,Hybrid,4689,269561447.04
2018,8,Europe,i4,ICE,2551,205367177.25
2018,8,Europe,iX,Hybrid,3941,287288248.94
2018,8,Europe,i7,ICE,7876,865330124.1
2018,8,Europe,M3,ICE,2801,403167749.97
2018,8,Europe,M5,ICE,2775,224213206.78
2018,8,Europe,Z4,ICE,6901,631205768.62
2018,8,Europe,2 Series,ICE,2355,158337287.17
2018,8,Europe,4 Series,Hybrid,3085,308015064.2
2018,8,Europe,1 Series,ICE,4491,553632782.73
2018,8,North America,3 Series,ICE,6382,743261829.93
2018,8,North America,5 Series,ICE,3172,136247700.35
2018,8,North America,7 Series,Hybrid,6821,630395931.62
2018,8,North America,X3,Hybrid,2297,121112706.1
2018,8,North America,X5,ICE,3129,466003755.6
2018,8,North America,X7,ICE,3822,539674088.76
2018,8,North America,i4,EV,3977,500835165.02
2018,8,North America,iX,ICE,8569,885085955.88
2018,8,North America,i7,EV,1507,166710653.01
2018,8,North America,M3,ICE,5996,598222920.29
2018,8,North America,M5,Hybrid,5623,683523554.8
2018,8,North America,Z4,EV,3550,164506127.54
2018,8,North America,2 Series,ICE,6655,677210164.52
2018,8,North America,4 Series,ICE,3994,352479562.32
2018,8,North America,1 Series,Hybrid,6156,459676212.38
2018,8,China,3 Series,ICE,1272,179177694.83
2018,8,China,5 Series,ICE,8276,424497932.8
2018,8,China,7 Series,ICE,4590,435720462.91
2018,8,China,X3,ICE,1274,146672786.03
2018,8,China,X5,ICE,2554,298152897.08
2018,8,China,X7,ICE,3456,390082256.46
2018,8,China,i4,ICE,6061,333731520.08
2018,8,China,iX,ICE,4973,438301462.4
2018,8,China,i7,Hybrid,5122,556531272.72
2018,8,China,M3,ICE,791,108015952.66
2018,8,China,M5,ICE,3884,450717210.22
2018,8,China,Z4,ICE,7070,894644345.79
2018,8,China,2 Series,ICE,7835,442680485.9
2018,8,China,4 Series,ICE,3756,421162774.91
2018,8,China,1 Series,ICE,5413,431380996.72
2018,8,Asia Pacific,3 Series,ICE,1369,181029095.26
2018,8,Asia Pacific,5 Series,Hybrid,7539,957984794.02
2018,8,Asia Pacific,7 Series,EV,4669,235336245.7
2018,8,Asia Pacific,X3,ICE,2656,206982606.32
2018,8,Asia Pacific,X5,ICE,3591,182619368.94
2018,8,Asia Pacific,X7,ICE,2012,194758815.49
2018,8,Asia Pacific,i4,EV,1950,178052224.37
2018,8,Asia Pacific,iX,ICE,3392,360339444.53
2018,8,Asia Pacific,i7,EV,575,33027871.51
2018,8,Asia Pacific,M3,ICE,5108,469535188.03
2018,8,Asia Pacific,M5,Hybrid,4150,357078244.26
2018,8,Asia Pacific,Z4,ICE,4408,540074821.07
2018,8,Asia Pacific,2 Series,ICE,2523,172061247.14
2018,8,Asia Pacific,4 Series,Hybrid,5506,677682602.99
2018,8,Asia Pacific,1 Series,ICE,1458,95946933.44
2018,8,Middle East & Africa,3 Series,ICE,3549,433085953.06
2018,8,Middle East & Africa,5 Series,Hybrid,4172,620894598.72
2018,8,Middle East & Africa,7 Series,ICE,7635,484563954.92
2018,8,Middle East & Africa,X3,EV,752,56464936.96
2018,8,Middle East & Africa,X5,Hybrid,4544,220381242.01
2018,8,Middle East & Africa,X7,Hybrid,2425,248832276.77
2018,8,Middle East & Africa,i4,ICE,6531,550166293.86
2018,8,Middle East & Africa,iX,Hybrid,6319,371547171.03
2018,8,Middle East & Africa,i7,ICE,3405,352889548.35
2018,8,Middle East & Africa,M3,ICE,5877,592781205.29
2018,8,Middle East & Africa,M5,EV,5400,610844875.19
2018,8,Middle East & Africa,Z4,ICE,7213,1014569052.62
2018,8,Middle East & Africa,2 Series,EV,7957,920338851.03
2018,8,Middle East & Africa,4 Series,ICE,1805,235147110.2
2018,8,Middle East & Africa,1 Series,Hybrid,5844,300087867.72
2018,8,Latin America,3 Series,Hybrid,5497,478123827.37
2018,8,Latin America,5 Series,Hybrid,8330,677460898.28
2018,8,Latin America,7 Series,Hybrid,7001,542179738.32
2018,8,Latin America,X3,EV,3259,439718595.91
2018,8,Latin America,X5,Hybrid,1350,118424247.1
2018,8,Latin America,X7,Hybrid,3794,479952236.18
2018,8,Latin America,i4,ICE,4410,405244685.65
2018,8,Latin America,iX,ICE,2685,272426459.77
2018,8,Latin America,i7,ICE,4862,670118693.95
2018,8,Latin America,M3,Hybrid,770,96363438.41
2018,8,Latin America,M5,ICE,1712,91023794.43
2018,8,Latin America,Z4,ICE,3646,416329690.17
2018,8,Latin America,2 Series,ICE,5477,742454931.25
2018,8,Latin America,4 Series,EV,1322,84336682.02
2018,8,Latin America,1 Series,ICE,8256,338128910.42
2018,9,Europe,3 Series,Hybrid,6832,423082133.38
2018,9,Europe,5 Series,Hybrid,5503,327667524.72
2018,9,Europe,7 Series,ICE,4922,557160621.9
2018,9,Europe,X3,ICE,5907,288664961.9
2018,9,Europe,X5,EV,5502,237385193.68
2018,9,Europe,X7,ICE,7081,331873556.51
2018,9,Europe,i4,ICE,2629,325859175.32
2018,9,Europe,iX,Hybrid,1657,187026855.88
2018,9,Europe,i7,ICE,4359,478410382.55
2018,9,Europe,M3,ICE,5865,709963623.41
2018,9,Europe,M5,EV,5856,784093162.57
2018,9,Europe,Z4,ICE,1180,58012435.09
2018,9,Europe,2 Series,Hybrid,3848,273854163.24
2018,9,Europe,4 Series,ICE,2888,183501233.07
2018,9,Europe,1 Series,Hybrid,6613,823857525.89
2018,9,North America,3 Series,Hybrid,8220,1115619440.87
2018,9,North America,5 Series,ICE,5486,663817074.66
2018,9,North America,7 Series,ICE,1027,129694154.44
2018,9,North America,X3,ICE,3235,299082194.92
2018,9,North America,X5,ICE,5389,196093349.92
2018,9,North America,X7,ICE,2750,368482428.74
2018,9,North America,i4,ICE,3541,194289662.66
2018,9,North America,iX,ICE,5937,608820364.34
2018,9,North America,i7,ICE,1954,81977957.44
2018,9,North America,M3,Hybrid,4352,508976600.01
2018,9,North America,M5,Hybrid,4209,187212945.94
2018,9,North America,Z4,ICE,4968,221640680.19
2018,9,North America,2 Series,ICE,2471,130637742.5
2018,9,North America,4 Series,ICE,5517,722564491.01
2018,9,North America,1 Series,Hybrid,981,83689987.95
2018,9,China,3 Series,EV,2128,95577996.02
2018,9,China,5 Series,ICE,4355,179984708.45
2018,9,China,7 Series,Hybrid,6315,307767497.69
2018,9,China,X3,Hybrid,5330,490826306.99
2018,9,China,X5,ICE,5139,605826609.71
2018,9,China,X7,ICE,1654,224030837.33
2018,9,China,i4,Hybrid,1586,60864286.65
2018,9,China,iX,Hybrid,2747,179212109.44
2018,9,China,i7,EV,4924,430100293.59
2018,9,China,M3,ICE,5087,275671449.11
2018,9,China,M5,ICE,6020,608019488.88
2018,9,China,Z4,Hybrid,2542,89720851.37
2018,9,China,2 Series,EV,554,49446122.0
2018,9,China,4 Series,ICE,1562,227176259.58
2018,9,China,1 Series,ICE,7958,956365145.91
2018,9,Asia Pacific,3 Series,ICE,2899,406797240.79
2018,9,Asia Pacific,5 Series,ICE,6345,494103799.06
2018,9,Asia Pacific,7 Series,ICE,6829,414290039.84
2018,9,Asia Pacific,X3,ICE,995,42711907.64
2018,9,Asia Pacific,X5,ICE,3042,215161402.3
2018,9,Asia Pacific,X7,ICE,3614,209890938.09
2018,9,Asia Pacific,i4,ICE,3203,201459601.11
2018,9,Asia Pacific,iX,ICE,5219,648340112.48
2018,9,Asia Pacific,i7,Hybrid,5365,339012153.32
2018,9,Asia Pacific,M3,ICE,3307,321697347.27
2018,9,Asia Pacific,M5,Hybrid,6879,993079131.53
2018,9,Asia Pacific,Z4,ICE,5665,679117401.05
2018,9,Asia Pacific,2 Series,ICE,2199,137194012.14
2018,9,Asia Pacific,4 Series,ICE,1130,58051434.4
2018,9,Asia Pacific,1 Series,ICE,967,133627853.32
2018,9,Middle East & Africa,3 Series,ICE,6981,612391982.19
2018,9,Middle East & Africa,5 Series,Hybrid,4619,232585554.55
2018,9,Middle East & Africa,7 Series,Hybrid,1143,48191771.0
2018,9,Middle East & Africa,X3,Hybrid,1446,94010183.23
2018,9,Middle East & Africa,X5,ICE,6833,892857730.6
2018,9,Middle East & Africa,X7,ICE,3920,170869096.06
2018,9,Middle East & Africa,i4,ICE,7447,353969879.66
2018,9,Middle East & Africa,iX,ICE,4139,338358877.02
2018,9,Middle East & Africa,i7,ICE,6212,437668867.74
2018,9,Middle East & Africa,M3,ICE,1299,166107863.61
2018,9,Middle East & Africa,M5,ICE,6642,263275117.33
2018,9,Middle East & Africa,Z4,Hybrid,2848,332598271.09
2018,9,Middle East & Africa,2 Series,EV,3761,424526968.3
2018,9,Middle East & Africa,4 Series,ICE,1653,134727940.29
2018,9,Middle East & Africa,1 Series,ICE,6727,308724947.91
2018,9,Latin America,3 Series,ICE,6245,227162163.3
2018,9,Latin America,5 Series,Hybrid,2062,267487676.94
2018,9,Latin America,7 Series,ICE,6406,286121003.43
2018,9,Latin America,X3,ICE,6245,934711407.21
2018,9,Latin America,X5,ICE,5692,283524372.14
2018,9,Latin America,X7,EV,7969,391203635.41
2018,9,Latin America,i4,EV,822,83019273.41
2018,9,Latin America,iX,Hybrid,3730,294721792.67
2018,9,Latin America,i7,ICE,3108,175671551.06
2018,9,Latin America,M3,ICE,6921,731011636.85
2018,9,Latin America,M5,Hybrid,5445,448554219.78
2018,9,Latin America,Z4,ICE,875,69165912.15
2018,9,Latin America,2 Series,ICE,6429,613767736.76
2018,9,Latin America,4 Series,Hybrid,7163,266792726.11
2018,9,Latin America,1 Series,ICE,6074,592941132.69
2018,10,Europe,3 Series,ICE,8133,585450004.76
2018,10,Europe,5 Series,ICE,674,40566254.78
2018,10,Europe,7 Series,EV,6425,822369138.22
2018,10,Europe,X3,ICE,3702,555132154.59
2018,10,Europe,X5,EV,1220,76533737.16
2018,10,Europe,X7,ICE,7854,325387257.05
2018,10,Europe,i4,EV,2349,347667111.38
2018,10,Europe,iX,ICE,8461,465159412.2
2018,10,Europe,i7,ICE,3390,390619715.82
2018,10,Europe,M3,EV,775,58468671.48
2018,10,Europe,M5,ICE,1695,96016447.13
2018,10,Europe,Z4,EV,8811,857700884.36
2018,10,Europe,2 Series,ICE,710,43843697.19
2018,10,Europe,4 Series,ICE,4780,349654176.27
2018,10,Europe,1 Series,Hybrid,6318,742035375.78
2018,10,North America,3 Series,EV,8235,344625985.71
2018,10,North America,5 Series,ICE,7057,875436003.95
2018,10,North America,7 Series,Hybrid,7243,313919838.61
2018,10,North America,X3,Hybrid,5738,267498098.14
2018,10,North America,X5,ICE,1847,220200231.96
2018,10,North America,X7,ICE,6528,715832609.02
2018,10,North America,i4,ICE,5399,765671057.58
2018,10,North America,iX,Hybrid,2443,314321845.46
2018,10,North America,i7,ICE,6880,341558026.17
2018,10,North America,M3,Hybrid,7091,567522257.89
2018,10,North America,M5,EV,4425,461415533.15
2018,10,North America,Z4,EV,5046,504793152.32
2018,10,North America,2 Series,EV,1568,68910093.05
2018,10,North America,4 Series,ICE,2806,383893992.57
2018,10,North America,1 Series,ICE,6628,787856334.62
2018,10,China,3 Series,ICE,551,35097156.79
2018,10,China,5 Series,ICE,2826,333037211.96
2018,10,China,7 Series,ICE,4374,640557909.05
2018,10,China,X3,EV,5058,381330634.25
2018,10,China,X5,ICE,7244,973346093.19
2018,10,China,X7,Hybrid,5624,488714651.21
2018,10,China,i4,Hybrid,725,51948022.2
2018,10,China,iX,EV,1054,144516148.96
2018,10,China,i7,ICE,1129,156122952.02
2018,10,China,M3,ICE,6147,846571047.57
2018,10,China,M5,Hybrid,4568,246556326.35
2018,10,China,Z4,EV,1546,112975305.28
2018,10,China,2 Series,EV,4079,481462244.28
2018,10,China,4 Series,Hybrid,2801,193832209.63
2018,10,China,1 Series,ICE,3798,499753252.08
2018,10,Asia Pacific,3 Series,ICE,2940,132527148.28
2018,10,Asia Pacific,5 Series,Hybrid,5788,335487540.88
2018,10,Asia Pacific,7 Series,ICE,1977,291333952.47
2018,10,Asia Pacific,X3,ICE,1362,109925310.8
2018,10,Asia Pacific,X5,ICE,5498,598262857.69
2018,10,Asia Pacific,X7,ICE,3948,305895743.91
2018,10,Asia Pacific,i4,ICE,2607,170213879.74
2018,10,Asia Pacific,iX,Hybrid,4448,540463319.89
2018,10,Asia Pacific,i7,Hybrid,1262,161461186.24
2018,10,Asia Pacific,M3,ICE,6876,678415171.28
2018,10,Asia Pacific,M5,Hybrid,7252,1059134192.65
2018,10,Asia Pacific,Z4,Hybrid,4484,278451163.77
2018,10,Asia Pacific,2 Series,ICE,4185,490252475.35
2018,10,Asia Pacific,4 Series,ICE,7915,797205302.99
2018,10,Asia Pacific,1 Series,EV,1512,184579980.83
2018,10,Middle East & Africa,3 Series,ICE,2133,272966372.64
2018,10,Middle East & Africa,5 Series,ICE,3466,393596980.83
2018,10,Middle East & Africa,7 Series,ICE,7514,983751166.43
2018,10,Middle East & Africa,X3,ICE,8503,1087061970.73
2018,10,Middle East & Africa,X5,ICE,4901,355344959.41
2018,10,Middle East & Africa,X7,ICE,4785,174278488.57
2018,10,Middle East & Africa,i4,Hybrid,5348,445238599.93
2018,10,Middle East & Africa,iX,ICE,1748,178309748.0
2018,10,Middle East & Africa,i7,EV,1488,148366444.92
2018,10,Middle East & Africa,M3,ICE,3156,429896481.67
2018,10,Middle East & Africa,M5,EV,2569,233373743.11
2018,10,Middle East & Africa,Z4,Hybrid,726,59054295.79
2018,10,Middle East & Africa,2 Series,Hybrid,6430,253727743.64
2018,10,Middle East & Africa,4 Series,EV,3398,138191434.51
2018,10,Middle East & Africa,1 Series,ICE,3021,112764208.99
2018,10,Latin America,3 Series,Hybrid,2812,370979723.36
2018,10,Latin America,5 Series,EV,5373,724943981.01
2018,10,Latin America,7 Series,ICE,6479,842073577.16
2018,10,Latin America,X3,ICE,4037,182746866.69
2018,10,Latin America,X5,ICE,8757,1052667164.48
2018,10,Latin America,X7,Hybrid,7316,303348204.94
2018,10,Latin America,i4,Hybrid,978,91229264.61
2018,10,Latin America,iX,ICE,7527,755690585.9
2018,10,Latin America,i7,ICE,8434,1106982049.38
2018,10,Latin America,M3,ICE,3667,280316973.86
2018,10,Latin America,M5,ICE,3858,359139418.77
2018,10,Latin America,Z4,Hybrid,1596,100265317.88
2018,10,Latin America,2 Series,ICE,3752,506915043.47
2018,10,Latin America,4 Series,ICE,3207,421175898.74
2018,10,Latin America,1 Series,ICE,7719,523216809.42
2018,11,Europe,3 Series,ICE,2028,252851984.12
2018,11,Europe,5 Series,ICE,2415,272737912.22
2018,11,Europe,7 Series,ICE,3869,520119117.95
2018,11,Europe,X3,EV,5191,725827813.48
2018,11,Europe,X5,Hybrid,5913,359117502.72
2018,11,Europe,X7,Hybrid,3193,372231454.89
2018,11,Europe,i4,ICE,7544,566566152.92
2018,11,Europe,iX,ICE,4066,385755074.88
2018,11,Europe,i7,Hybrid,4657,436938728.96
2018,11,Europe,M3,Hybrid,8162,812670493.97
2018,11,Europe,M5,ICE,2644,125410263.57
2018,11,Europe,Z4,ICE,2880,386126018.0
2018,11,Europe,2 Series,ICE,7183,789545619.15
2018,11,Europe,4 Series,ICE,5114,708104947.89
2018,11,Europe,1 Series,Hybrid,7729,629691824.7
2018,11,North America,3 Series,ICE,1755,193701220.13
2018,11,North America,5 Series,EV,2945,240102530.64
2018,11,North America,7 Series,Hybrid,5605,564899251.92
2018,11,North America,X3,ICE,6863,781878137.46
2018,11,North America,X5,Hybrid,4933,553802627.07
2018,11,North America,X7,ICE,6689,739975231.97
2018,11,North America,i4,ICE,2555,127018186.85
2018,11,North America,iX,ICE,7247,1014231040.46
2018,11,North America,i7,EV,7480,338615706.9
2018,11,North America,M3,ICE,7330,610987351.35
2018,11,North America,M5,EV,3289,226335426.0
2018,11,North America,Z4,EV,3771,407100663.84
2018,11,North America,2 Series,ICE,4865,667886645.74
2018,11,North America,4 Series,ICE,8018,769178189.96
2018,11,North America,1 Series,ICE,8444,428929908.57
2018,11,China,3 Series,ICE,4414,607707113.04
2018,11,China,5 Series,EV,1580,185336958.48
2018,11,China,7 Series,Hybrid,4268,633642827.73
2018,11,China,X3,ICE,830,55158234.45
2018,11,China,X5,Hybrid,1924,102395354.07
2018,11,China,X7,Hybrid,6035,637689300.67
2018,11,China,i4,Hybrid,3723,334701541.14
2018,11,China,iX,ICE,4432,345282324.32
2018,11,China,i7,ICE,3380,324712832.45
2018,11,China,M3,ICE,553,35178906.5
2018,11,China,M5,Hybrid,3132,146613447.88
2018,11,China,Z4,ICE,2706,351081961.36
2018,11,China,2 Series,ICE,2843,269610694.94
2018,11,China,4 Series,ICE,4523,676094996.61
2018,11,China,1 Series,ICE,7860,953129474.81
2018,11,Asia Pacific,3 Series,ICE,8923,726243319.05
2018,11,Asia Pacific,5 Series,ICE,7395,438426450.64
2018,11,Asia Pacific,7 Series,ICE,4172,321903246.55
2018,11,Asia Pacific,X3,Hybrid,775,84193616.72
2018,11,Asia Pacific,X5,Hybrid,4845,723785959.19
2018,11,Asia Pacific,X7,Hybrid,6444,261285070.95
